bin,n_a,mean_mm_a,std_mm_a,median_q_a,sqrt_n_bound_a,n_b,mean_mm_b,std_mm_b,median_q_b,sqrt_n_bound_b,delta_mean_mm,delta_median_q
175.0,696,6216.676364942528,1.0376292176130149,22.0,0.03933123399163674,722,6217.649584487534,1.1060888569306286,22.0,0.04116436480686971,-0.9732195450060317,0.0
176.0,704,6219.171519886364,1.2508753542257462,21.0,0.04714413874397389,692,6220.282875722543,1.257000413494587,21.0,0.04778398587050664,-1.1113558361794276,0.0
177.0,694,6223.694524495677,1.7882550093527239,21.0,0.06788123187195448,704,6224.84375,1.7866015881299575,21.0,0.06733508088272892,-1.1492255043231125,0.0
178.0,707,6229.5601131541725,2.086334258630669,20.0,0.07846467541620054,703,6230.715149359886,2.0558949220841716,20.0,0.07753954555374987,-1.1550362057132588,0.0
179.0,712,6237.519662921349,2.843361434336787,19.0,0.10655947491520734,698,6238.402936962751,2.6645586871854148,19.0,0.10085503368054473,-0.883274041401819,0.0
180.0,703,6247.01706970128,2.974169462843507,18.0,0.11217292580057461,720,6247.951388888889,3.0021836306778678,18.0,0.11188477798554725,-0.9343191876087076,0.0
181.0,707,6258.5509193776525,4.06257131598414,17.0,0.15278871942268765,699,6259.511802575107,4.002075057890699,17.0,0.1513723807920506,-0.9608831974546774,0.0
182.0,707,6272.896746817539,4.583458452393052,16.0,0.17237869639676304,719,6274.017385257302,4.647333929491644,16.0,0.17331631004359316,-1.1206384397628426,0.0
183.0,706,6288.782223796034,5.116629737474811,15.0,0.1925669004473295,692,6289.58887283237,5.046729439251805,15.0,0.19184786705602513,-0.8066490363362391,0.0
184.0,697,6307.406743185079,5.76032160897602,15.0,0.218187739303246,707,6308.216407355021,5.957060071462767,15.0,0.22403830211220183,-0.8096641699421525,0.0
185.0,719,6328.4874826147425,6.470270273674004,15.0,0.24130036400043978,722,6329.5547091412745,6.616012495745094,15.0,0.24622248948191003,-1.0672265265320675,0.0
186.0,715,6351.58986013986,7.022975398917391,14.0,0.2626443884048503,686,6352.240160349854,6.810334148566171,14.0,0.2600197660549126,-0.6503002099934747,0.0
187.0,695,6376.694964028777,7.65230393948619,14.0,0.2902684333986992,725,6377.480689655173,7.9983039168200225,14.0,0.2970495501353465,-0.7857256263960153,0.0
188.0,713,6404.2156381486675,8.440735075576736,14.0,0.31610801280395584,694,6404.94992795389,8.212550886192023,14.0,0.31174416850514547,-0.734289805222943,0.0
189.0,685,6432.827737226277,8.422444429307177,14.0,0.32180505992122227,702,6433.650997150997,8.736462468587765,14.0,0.3297365270949376,-0.823259924719423,0.0
190.0,709,6463.134344146685,9.397943955635318,14.0,0.35294719374176464,704,6464.218039772727,9.385192393650948,14.0,0.35371774721633714,-1.0836956260418447,0.0
191.0,702,6496.176282051282,10.018563198069696,13.0,0.3781263008100184,690,6496.925724637681,9.870671757283308,13.0,0.37577005175658346,-0.7494425863987999,0.0
192.0,708,6531.981991525424,11.027544136913841,13.0,0.41444048745685863,722,6532.51108033241,11.127510008878764,13.0,0.41412304131575545,-0.5290888069857829,0.0
193.0,701,6570.216476462197,11.764745288777146,13.0,0.44434829694862904,684,6570.891447368421,11.27549185813668,13.0,0.43112920656432846,-0.6749709062241891,0.0
194.0,696,6610.577227011494,11.973706899026192,12.0,0.4538621887269487,716,6611.236033519553,12.15423091520539,12.0,0.45422493557174937,-0.6588065080586603,0.0
195.0,722,6653.204639889197,13.277273605361813,12.0,0.49412895800107887,707,6654.076379066478,12.856681695032321,12.0,0.4835252797853324,-0.8717391772806877,0.0
196.0,697,6699.95050215208,13.718448246975813,12.0,0.5196232802508947,706,6700.625,13.8660336180853,12.0,0.5218550593522014,-0.6744978479200654,0.0
197.0,720,6749.023263888889,14.695385101998985,11.0,0.5476646673934569,702,6749.298433048433,14.497336234064788,12.0,0.547166695803462,-0.27516915954402066,-1.0
198.0,693,5235.8878066378065,2859.1333046154655,10.0,108.60949318964269,701,3544.1647646219685,3393.1757569357783,7.0,128.158479578822,1691.723042015838,3.0
199.0,709,319.0391396332863,360.1484850547797,0.0,13.525660264680655,729,505.127914951989,335.58802262061687,21.0,12.42918602298581,-186.0887753187027,-21.0
200.0,715,714.2933566433567,3.168755232827021,23.0,0.11850472668020685,695,716.7179856115108,3.141958350527544,24.0,0.11918127343394931,-2.4246289681541384,-1.0
201.0,679,704.8549337260678,2.247322553794414,28.0,0.08624432414607028,702,708.6103988603988,1.7311009617248518,29.0,0.0653361954248891,-3.755465134331075,-1.0
202.0,725,700.1510344827586,1.0788727773949047,33.0,0.040068329049672405,716,706.0900837988827,1.2282027320479045,34.0,0.04590009114732033,-5.939049316124056,-1.0
203.0,698,697.1113896848137,1.7674735156192984,35.0,0.06689985917913878,697,704.5147058823529,1.9201131300129306,39.0,0.07272947093634144,-7.403316197539198,-4.0
204.0,726,688.5120523415978,2.953888621627565,31.0,0.1096290890909191,710,695.4626760563381,3.994069283772185,31.0,0.14989474919428478,-6.950623714740232,0.0
205.0,697,681.4526542324247,1.765250702486553,32.0,0.06686363821749788,699,686.1430615164521,1.846623903248851,32.0,0.06984573068192616,-4.690407284027401,0.0
206.0,694,674.7391930835735,2.094982650548532,32.0,0.07952445390944604,713,680.4712482468443,1.9496958813053418,33.0,0.07301668457700973,-5.732055163270843,-1.0
207.0,719,669.1383866481224,1.5225695407053985,34.0,0.056782262386015726,705,674.9521276595744,1.5965925223874418,34.0,0.06013115314107886,-5.813741011452066,0.0
208.0,661,665.5117246596067,1.1173369543371157,36.0,0.043459370657239864,669,671.3852765321375,1.022854460940438,35.0,0.03954583816020789,-5.873551872530811,1.0
209.0,700,663.7232142857143,0.7405197376928889,39.0,0.027989015241002394,695,668.9719424460432,1.0041002953006286,38.0,0.03808769515650662,-5.248728160328824,1.0
210.0,677,650.6122599704579,66.6715359281686,38.0,2.5623952810021393,682,663.4912023460411,3.248279159027509,39.0,0.12438303751699327,-12.878942375583165,-1.0
211.0,683,645.635065885798,2.2362245859659176,38.0,0.08556675575765879,690,653.5623188405797,2.080891461393363,38.0,0.07921818406843953,-7.927252954781693,0.0
212.0,734,645.5725476839237,0.9833708321351162,41.0,0.036296879740203715,717,653.3615760111576,1.0566687133170487,41.0,0.03946201622864696,-7.7890283272338365,0.0
213.0,687,648.033478893741,0.8930448663422511,48.0,0.034071786817167105,708,654.5755649717514,1.9657452938081956,49.0,0.07387723210780921,-6.54208607801047,-1.0
214.0,733,454.3362892223738,290.06796647888393,35.0,10.713904798897056,708,407.7305790960452,307.1004713420881,34.0,11.541542474103855,46.60571012632863,1.0
215.0,693,620.9743867243867,23.783847431564062,37.0,0.9034736545763733,703,629.9676386913229,0.9965762473832559,41.0,0.03758658504463943,-8.993251966936214,-4.0
216.0,700,622.1271428571429,1.0750182390004497,43.0,0.040631870217911245,705,631.2691489361703,0.9576371321822467,38.0,0.03606670095305664,-9.142006079027396,5.0
217.0,723,619.5992392807746,2.7005288498189137,33.0,0.10043374858264899,702,624.8258547008547,2.581972296034321,32.0,0.09745026445324177,-5.226615420080179,1.0
218.0,669,612.7010463378176,1.3669589415376013,32.0,0.052849685989532866,693,620.5833333333334,0.9183619810965736,32.0,0.03488568692146022,-7.882286995515756,0.0
219.0,721,614.3505547850208,2.0683493747987916,36.0,0.07702935600708492,709,622.3356840620593,1.0775752187293133,35.0,0.040469186802090114,-7.985129277038482,1.0
220.0,695,619.7273381294964,1.3455313893765657,40.0,0.05103891475974687,708,622.242231638418,1.7395707716577,34.0,0.06537707304731631,-2.5148935089216593,6.0
221.0,712,612.7865168539325,23.313302902220556,29.0,0.8737029650186746,696,611.641882183908,3.997917917530068,27.0,0.15154068758342942,1.1446346700245158,2.0
222.0,712,601.3065308988764,2.3592330309067338,29.0,0.08841599591951747,713,603.476858345021,1.5375648167084914,28.0,0.05758225491205694,-2.170327446144597,1.0
223.0,672,596.4237351190476,1.5879712355970712,29.0,0.061257320324017595,686,598.4653790087464,1.6660479271493331,28.0,0.06361000544222159,-2.0416438896987756,1.0
224.0,724,591.3145718232045,1.6364489298331084,29.0,0.060818145508869464,707,595.3617397454032,0.9575239256274409,30.0,0.03601139353236467,-4.047167922198696,-1.0
225.0,688,588.8993459302326,0.7921487054650652,31.0,0.0302003862685615,705,593.8429078014184,0.9037795787683391,31.0,0.034038308143542015,-4.943561871185807,0.0
226.0,740,587.4929054054054,0.9298102105137472,31.0,0.03418050312709142,732,590.693306010929,1.226361829618722,30.0,0.04532763751704635,-3.200400605523555,1.0
227.0,728,584.9052197802198,1.0428970896141532,31.0,0.03865233775121711,725,588.2813793103448,0.8421506445612409,30.0,0.03127668974756437,-3.376159530125051,1.0
228.0,722,582.2915512465374,1.2488571544568767,31.0,0.04647765066577859,725,591.4955172413793,3.285515241477586,24.0,0.12202097277040772,-9.203965994841838,7.0
229.0,711,353.4901547116737,285.97637375593763,19.0,10.724951935450132,703,602.2475106685633,3.5775013450974122,23.0,0.13492801871195298,-248.75735595688963,-4.0
230.0,681,593.8094713656387,45.75884021645903,27.0,1.7534825670657708,691,607.548480463097,1.113162946577076,23.0,0.04234671421688989,-13.739009097458279,4.0
231.0,710,307.1200704225352,297.1214323458229,14.0,11.150768656587001,703,373.63371266002844,297.0376106458418,14.0,11.202985665483975,-66.51364223749323,0.0
232.0,699,470.7432045779685,259.8101912280073,14.0,9.826923941039063,707,32.363861386138616,153.85189550186305,0.0,5.786196048299618,438.3793431918299,14.0
233.0,710,281.1883802816901,366.8464086523084,0.0,13.767500388933742,709,770.3127644569817,58.27655528129931,24.0,2.188621973547504,-489.12438417529154,-24.0
234.0,716,770.5129189944134,4.0967867332197105,26.0,0.15310410859644874,710,328.7485915492958,389.07760935988944,0.0,14.60182248441914,441.76432744511766,26.0
235.0,688,593.9465843023256,333.8741296666449,26.0,12.728831861301504,697,762.2672166427546,234.17150911281402,29.0,8.869878394105315,-168.32063234042903,-3.0
236.0,718,336.36072423398326,401.90312032566777,0.0,14.998891236993083,703,245.41571834992888,381.46797130586356,0.0,14.387337028091824,90.94500588405438,0.0
237.0,691,247.93596237337192,359.4399150143983,0.0,13.673738787355509,703,397.9626600284495,382.14783185967565,20.0,14.412978454516997,-150.02669765507756,-20.0
238.0,708,556.5953389830509,350.7340124796408,25.0,13.18139136829083,706,585.0616147308782,351.4499799357252,26.0,13.226994480921617,-28.466275747827353,-1.0
239.0,710,742.1235915492957,176.6350654805617,19.0,6.62899588314579,713,794.1034361851332,2.2188651319539727,22.0,0.08309715223398745,-51.97984463583748,-3.0
240.0,699,87.16988555078684,255.4818412081237,0.0,9.6632107077954,698,178.5702005730659,338.785373001956,0.0,12.823215479888797,-91.40031502227906,0.0
241.0,726,4.647038567493113,62.47916194560163,0.0,2.318819186718792,704,80.14630681818181,247.31113691654772,0.0,9.320889177595463,-75.4992682506887,0.0
242.0,684,0.0,0.0,0.0,0.0,710,0.0,0.0,0.0,0.0,0.0,0.0
243.0,710,313.9172535211268,244.6162687491042,10.0,9.18028497952319,708,321.0787429378531,243.29267651609766,10.0,9.143498697275096,-7.16148941672634,0.0
244.0,701,227.1465763195435,251.63397773859444,0.0,9.504084169949401,692,218.78070809248555,251.0145503763789,0.0,9.542141434250308,8.365868227057945,0.0
245.0,699,0.0,0.0,0.0,0.0,703,0.0,0.0,0.0,0.0,0.0,0.0
246.0,712,0.0,0.0,0.0,0.0,707,0.0,0.0,0.0,0.0,0.0,0.0
247.0,681,0.0,0.0,0.0,0.0,693,0.0,0.0,0.0,0.0,0.0,0.0
248.0,723,0.0,0.0,0.0,0.0,721,0.0,0.0,0.0,0.0,0.0,0.0
249.0,707,0.0,0.0,0.0,0.0,696,18.711925287356323,493.65449352749204,0.0,18.711925287356305,-18.711925287356323,0.0
250.0,707,55.14427157001415,845.3453773812897,0.0,31.79248501356772,719,17.968011126564672,481.7974011387868,0.0,17.968011126564676,37.17626044344948,0.0
251.0,718,143.6960306406685,1354.6747464681441,0.0,50.55601252190431,709,90.84696755994358,1078.746897410927,0.0,40.51319011862347,52.84906308072493,0.0
252.0,686,692.8283527696793,2903.798876491104,0.0,110.86755628498786,702,768.3561253561254,3048.0489257684594,0.0,115.04119325322442,-75.52777258644608,0.0
253.0,725,35.28793103448276,671.398418684268,0.0,24.9351112818226,708,72.4795197740113,962.2323838195514,0.0,36.16290746568296,-37.191588739528534,0.0
254.0,688,766.9236918604652,2972.445956533216,0.0,113.32343969056174,692,1116.5509393063585,3530.594238604252,0.0,134.21305466633743,-349.6272474458933,0.0
255.0,696,176.61637931034483,399.3725712226634,0.0,15.138178245148868,703,223.38940256045518,668.8477220062696,0.0,25.226069606928895,-46.773023250110356,0.0
256.0,702,839.3262108262109,450.89604290664863,1.0,17.01797447232915,699,827.5697424892704,458.6141332614535,1.0,17.346379618691536,11.75646833694043,0.0
257.0,702,969.1655982905983,330.53058151442,1.0,12.475072884374535,707,978.9243281471004,317.0879541179065,1.0,11.925319873996768,-9.7587298565021,0.0
258.0,725,405.73,1087.772094356649,0.0,40.39884138422358,711,355.0590717299578,850.2126916116031,0.0,31.885467084865446,50.670928270042225,0.0
259.0,687,3973.5931586608444,5274.20875562094,0.0,201.22361498675684,692,3726.5473265895953,5191.341411059684,0.0,197.34518936665424,247.04583207124915,0.0
260.0,703,2561.3609530583217,4929.876926286005,0.0,185.9338297857247,702,2416.7631766381764,4806.592176259711,0.0,181.4131311225988,144.59777642014524,0.0
261.0,711,2572.097046413502,4912.701492381231,0.0,184.24070033131147,713,2517.431276297335,4866.810754393128,0.0,182.26349512089325,54.665770116167096,0.0
262.0,713,843.671809256662,437.6570076670368,3.0,16.390383745564925,726,832.521694214876,446.5242864705372,4.0,16.572070600199368,11.150115041785966,-1.0
263.0,743,396.35296096904443,690.7810172149998,0.0,25.342297662213966,724,393.50863259668506,515.1909905603545,0.0,19.146922374139532,2.844328372359371,0.0
264.0,712,7722.777738764045,7599.035668358177,9.0,284.78590196221495,730,7990.669863013699,7590.201545701647,9.0,280.9259628110778,-267.89212424965353,0.0
265.0,720,15177.04375,5.603619542931191,9.0,0.20883457030067407,712,15177.716643258427,5.61497837093144,9.0,0.21043021110197363,-0.672893258426484,0.0
266.0,689,15161.33236574746,4.274682642210464,9.0,0.16285243880220218,691,15161.985528219971,4.28711082776796,9.0,0.1630893820153344,-0.6531624725121219,0.0
267.0,700,2376.3703571428573,5323.324872032598,0.0,201.2027679914713,692,2227.478323699422,5173.210500640403,0.0,196.65595557007515,148.89203344343514,0.0
268.0,718,915.116295264624,333.40507639239587,29.0,12.442566941552414,714,951.688025210084,285.91751548191047,31.0,10.70019409097432,-36.57172994545999,-2.0
269.0,698,1014.6862464183381,4.320098829442382,50.0,0.16351815219612562,714,1015.9572829131653,4.145444301352056,50.0,0.15513935389032446,-1.2710364948271717,0.0
270.0,719,1012.6317802503477,1.2217283759589692,50.0,0.04556278012497422,713,1013.9284712482469,1.2068984960883575,50.0,0.04519870388521889,-1.2966909978991907,0.0
271.0,702,1017.9184472934473,2.0571865638680205,51.0,0.07764350337395315,702,1019.1584757834758,2.0345822821635,51.0,0.07679035973904103,-1.2400284900284078,0.0
272.0,702,1020.997150997151,1.2502463677293298,51.0,0.04718750830675397,697,1022.3396700143472,1.3355202740682144,51.0,0.05058643755906447,-1.3425190171961958,0.0
273.0,718,1024.1727019498608,1.5634354753742603,39.0,0.058346893729497314,708,1025.3555790960452,1.512463759286462,39.0,0.05684186885829479,-1.1828771461844099,0.0
274.0,692,1024.8984826589594,1.072317038183759,43.0,0.04076337736343706,719,1025.7520862308763,1.1343410531519575,43.0,0.042303782909950266,-0.8536035719168922,0.0
275.0,719,1015.0104311543811,5.298528434791362,50.0,0.19760176714470484,696,1015.7155172413793,5.151453997972561,50.0,0.19526535987248592,-0.7050860869982216,0.0
276.0,688,994.4429505813954,5.888359512145901,50.0,0.22449160180166086,710,995.0605633802817,6.05784536896683,50.0,0.2273468855255931,-0.6176127988862845,0.0
277.0,720,973.8142361111111,6.624302685097094,51.0,0.24687318512352474,711,974.1564697609001,6.602432889100068,51.0,0.24761057867341796,-0.3422336497890228,0.0
278.0,714,950.5388655462185,6.758466611682228,51.0,0.2529292561194796,707,951.2355021216407,6.6895746652676555,51.0,0.2515873487727568,-0.6966365754221897,0.0
279.0,709,926.9019746121297,6.924309530890445,50.0,0.2600479029311177,705,927.8393617021277,6.943600942754722,50.0,0.261511140622769,-0.9373870899979693,0.0
280.0,678,910.9483775811209,3.4462946975415822,52.0,0.1323541504972155,682,911.7397360703812,3.355071150745958,52.0,0.12847231422694422,-0.7913584892603467,0.0
281.0,682,742.1594574780058,348.3925299870916,28.0,13.340639460617748,693,724.4974747474747,363.16888221032514,27.0,13.795645056297001,17.661982730531122,1.0
282.0,693,353.5595238095238,469.529197626321,0.0,17.83593934204227,682,342.32697947214075,466.41761132598054,0.0,17.860053403019265,11.232544337383047,0.0
283.0,722,981.720567867036,82.23589413644439,11.0,3.060503073727309,718,983.2388579387186,73.86167441109788,12.0,2.756493207060824,-1.5182900716825998,-1.0
284.0,701,993.5114122681883,53.42764845633837,8.0,2.0179344319669195,698,993.4473495702006,53.53167518047591,8.0,2.026203787241707,0.0640626979877652,0.0
285.0,719,972.8984700973574,132.27238208228874,5.0,4.932927465723612,722,981.8736149584488,97.43137564962201,6.0,3.6260203380095573,-8.975144861091394,-1.0
286.0,690,920.1688405797101,257.5276436331225,3.0,9.803909840823604,708,910.9046610169491,272.42552007502013,3.0,10.23837800454969,9.264179562761,0.0
287.0,713,661.4719495091164,1272.1003024581166,1.0,47.64053072354844,712,643.0976123595506,1013.6269430088403,1.0,37.98727573025639,18.374337149565804,0.0
288.0,704,7505.486150568182,6104.875796584038,1.0,230.08616373853738,688,7266.00363372093,6149.906542953991,1.0,234.46298886990374,239.48251684725165,0.0
289.0,698,12312.339899713466,1697.5787872577037,1.0,64.25430469504997,700,12385.900357142857,1414.8077391727795,1.0,53.47470615458158,-73.56045742939023,0.0
290.0,717,11927.468967921897,2901.4131710189695,1.0,108.35526044992942,702,11783.211538461539,3158.765243695876,1.0,119.21991138969993,144.25742946035825,0.0
291.0,691,12731.889290882778,845.7669871794121,2.0,32.17449252177983,713,12712.625525946703,959.4676014969084,2.0,35.9323440604777,19.26376493607495,0.0
292.0,717,4459.910390516039,6175.770566396074,0.0,230.63837818239492,716,4649.797136871508,6237.563989031941,0.0,233.1087109344112,-189.88674635546886,0.0
293.0,702,13053.288105413105,1107.4201694778296,3.0,41.79688083494209,710,13075.625,986.1588690532278,3.0,37.0098828638358,-22.33689458689514,0.0
294.0,707,6189.205799151344,6620.027908270218,0.0,248.9717737796898,708,5375.069209039548,6514.7020366138795,0.0,244.83749547213813,814.1365901117961,0.0
295.0,711,6997.0864978902955,6703.108955812484,0.0,251.38622615911666,682,6586.5817448680355,6708.447838713765,0.0,256.87974412068075,410.50475302226005,0.0
296.0,682,13145.703812316715,2166.3205093988577,1.0,82.95269956879594,706,13271.584631728045,1746.8374128168525,1.0,65.74309329202843,-125.88081941132987,0.0
297.0,715,13624.781818181818,38.04961081593622,1.0,1.4229747641341122,709,13626.988011283498,37.72491446033271,1.0,1.4167889014637602,-2.2061931016796734,0.0
298.0,722,13755.793628808864,40.545036271859864,2.0,1.5089300048045602,731,13759.541381668947,40.95485838850633,2.0,1.5147701561698126,-3.747752860082983,0.0
299.0,721,8479.835644937586,6761.608661518818,1.0,251.81546556629942,715,8397.451048951049,6781.620013053813,1.0,253.61820874343104,82.38459598653753,0.0
300.0,728,1215.9663461538462,3953.3126467531815,0.0,146.51951489767424,741,1630.598515519568,4503.105342042488,0.0,165.42570822377695,-414.6321693657219,0.0
301.0,722,4474.43836565097,6548.7495665915085,0.0,243.71922246470103,707,4451.021216407355,6540.589161111027,0.0,245.9841722074439,23.417149243615313,0.0
302.0,705,0.0,0.0,0.0,0.0,690,0.0,0.0,0.0,0.0,0.0,0.0
303.0,672,1702.8619791666667,2346.857444413276,0.0,90.53199138911059,699,1721.7120886981402,2352.7938820453846,0.0,88.99083757461794,-18.850109531473436,0.0
304.0,731,80.91313269493844,626.7448877005725,0.0,23.18099704838102,703,63.12517780938833,554.7158445969802,0.0,20.921504323727973,17.787954885550107,0.0
305.0,686,301.93549562682216,2093.4030876852626,0.0,79.92650129115245,705,336.1166666666667,2207.239137040831,0.0,83.12943516102547,-34.181171039844514,0.0
306.0,718,20.720055710306408,555.2047089157552,0.0,20.720055710306408,730,20.3472602739726,549.7526993835068,0.0,20.347260273972612,0.3727954363338064,0.0
307.0,720,7512.265277777778,3395.501389710663,6.0,126.54286541813411,688,7888.274345930233,3023.190289212458,6.0,115.25804923707838,-376.00906815245526,0.0
308.0,699,3173.4102288984263,4322.968344335973,0.0,163.5096795799968,706,3386.2914305949007,4384.7149204743855,0.0,165.0209229322934,-212.88120169647436,0.0
309.0,711,0.0,0.0,0.0,0.0,706,0.0,0.0,0.0,0.0,0.0,0.0
310.0,704,29.702414772727273,556.8705906884264,0.0,20.987850069285113,731,14.50547195622435,392.1846145475687,0.0,14.505471956224357,15.196942816502924,0.0
311.0,716,443.60963687150837,2086.7858334556513,0.0,77.98684814911752,699,409.4184549356223,2005.6945059645425,0.0,75.8623334439422,34.19118193588605,0.0
312.0,699,379.83834048640915,2185.908131713242,0.0,82.67863878208492,712,324.4561095505618,2038.4436442048261,0.0,76.3939053781861,55.38223093584736,0.0
313.0,696,13985.815014367816,1065.9586136435416,5.0,40.405056976962456,697,13948.50968436155,1302.2646223894747,5.0,49.326789929749154,37.30533000626565,0.0
314.0,715,6225.84020979021,6921.923952804768,0.0,258.8652785896904,693,6363.724386724387,6935.706762859326,0.0,263.4657136168194,-137.88417693417705,0.0
315.0,697,0.0,0.0,0.0,0.0,713,0.0,0.0,0.0,0.0,0.0,0.0
316.0,714,0.0,0.0,0.0,0.0,698,38.37285100286533,584.4771382593287,0.0,22.122785941307026,-38.37285100286533,0.0
317.0,697,50.32747489239598,662.9086308272232,0.0,25.109454878251753,724,97.1032458563536,919.2905232707883,0.0,34.16516323238357,-46.77577096395761,0.0
318.0,708,5849.657132768361,4086.770664349362,0.0,153.59024686083401,692,6059.379335260116,4002.494269437575,0.0,152.15200215080318,-209.72220249175462,0.0
319.0,701,3039.8377318116977,4898.229173618986,0.0,185.00356258778973,690,2913.7228260869565,4843.57384465345,0.0,184.39170494645202,126.11490572474122,0.0
320.0,679,12575.183357879234,485.66665750067875,6.0,18.638175710783518,708,12593.24540960452,50.371516467747554,6.0,1.8930775138730767,-18.062051725286437,0.0
321.0,729,12415.391632373114,49.72191299426962,7.0,1.8415523331210972,702,12414.689814814816,48.40984450694663,7.0,1.8271118387242193,0.7018175582979893,0.0
322.0,700,7487.698571428571,6009.394697579172,2.0,227.13376999749562,714,7719.719537815126,5952.633241597877,3.0,222.77170018817102,-232.0209663865553,-1.0
323.0,712,2706.094452247191,5091.489799539261,0.0,190.8116474476931,709,2631.0042313117065,5040.039029751225,0.0,189.28263887262204,75.09022093548447,0.0
324.0,714,0.0,0.0,0.0,0.0,708,0.0,0.0,0.0,0.0,0.0,0.0
325.0,703,245.68278805120912,1724.7638837791094,0.0,65.05070191047312,717,223.76359832635984,1647.811520627845,0.0,61.53864891545881,21.919189724849275,0.0
326.0,721,0.0,0.0,0.0,0.0,697,0.0,0.0,0.0,0.0,0.0,0.0
327.0,697,0.0,0.0,0.0,0.0,726,0.0,0.0,0.0,0.0,0.0,0.0
328.0,715,0.0,0.0,0.0,0.0,693,0.0,0.0,0.0,0.0,0.0,0.0
329.0,703,0.0,0.0,0.0,0.0,710,0.0,0.0,0.0,0.0,0.0,0.0
330.0,704,0.0,0.0,0.0,0.0,703,0.0,0.0,0.0,0.0,0.0,0.0
331.0,710,0.0,0.0,0.0,0.0,703,0.0,0.0,0.0,0.0,0.0,0.0
332.0,698,0.0,0.0,0.0,0.0,721,0.0,0.0,0.0,0.0,0.0,0.0
333.0,708,0.0,0.0,0.0,0.0,694,0.0,0.0,0.0,0.0,0.0,0.0
334.0,705,0.0,0.0,0.0,0.0,709,0.0,0.0,0.0,0.0,0.0,0.0
335.0,704,9363.000710227272,7412.500107825021,1.0,279.3691092741425,693,9467.65873015873,7387.005302924394,1.0,280.6091275438888,-104.6580199314576,0.0
336.0,681,15241.951908957415,12.839721084470282,1.0,0.49201918101733916,688,15242.566497093023,12.997411580738744,1.0,0.49552167102177447,-0.6145881356078462,0.0
337.0,693,15200.059523809523,1003.0741367326731,1.0,38.103635617936376,712,15245.92345505618,572.3102384864106,1.0,21.44823298411718,-45.86393124665665,0.0
338.0,713,14626.386044880785,3120.5774106650765,1.0,116.86654245795651,685,14732.048905109488,2869.346159847517,1.0,109.63208135769378,-105.66286022870372,0.0
339.0,709,13583.123765867418,4847.604482674695,1.0,182.05560775919406,717,13667.350767085076,4743.996588718615,1.0,177.1677991534221,-84.22700121765774,0.0
340.0,714,10605.457983193277,7082.425585804378,1.0,265.05311601934375,710,10752.393661971832,7020.449379761175,1.0,263.47277031123645,-146.93567877855457,0.0
341.0,714,8207.563725490196,7656.95599441589,1.0,286.5543761745612,711,8610.293600562587,7619.292474860284,1.0,285.74579256940024,-402.7298750723912,0.0
342.0,704,4076.995028409091,6783.805565817147,0.0,255.67429218795556,711,4620.3435302391,7046.140201770068,0.0,264.2509029746652,-543.3485018300089,0.0
343.0,708,1106.0501412429378,3972.641518076564,0.0,149.30101088706888,707,1107.6092644978783,3975.216891342005,0.0,149.5034181593068,-1.5591232549404594,0.0
344.0,703,109.15718349928876,1290.6373323500247,0.0,48.67730891794464,718,149.7141364902507,1509.910737309652,0.0,56.34936824606967,-40.55695299096193,0.0
345.0,717,0.0,0.0,0.0,0.0,699,21.966022889842634,580.7510714207648,0.0,21.966022889842634,-21.966022889842634,0.0
346.0,705,0.0,0.0,0.0,0.0,709,0.0,0.0,0.0,0.0,0.0,0.0
347.0,700,0.0,0.0,0.0,0.0,702,0.0,0.0,0.0,0.0,0.0,0.0
348.0,715,0.0,0.0,0.0,0.0,700,0.0,0.0,0.0,0.0,0.0,0.0
349.0,696,0.0,0.0,0.0,0.0,718,0.0,0.0,0.0,0.0,0.0,0.0
350.0,706,0.0,0.0,0.0,0.0,702,0.0,0.0,0.0,0.0,0.0,0.0
351.0,708,0.0,0.0,0.0,0.0,708,0.0,0.0,0.0,0.0,0.0,0.0
352.0,716,0.0,0.0,0.0,0.0,710,0.0,0.0,0.0,0.0,0.0,0.0
353.0,715,0.0,0.0,0.0,0.0,708,0.0,0.0,0.0,0.0,0.0,0.0
354.0,705,21.790070921985816,578.5663916125324,0.0,21.79007092198582,714,0.0,0.0,0.0,0.0,21.790070921985816,0.0
355.0,702,0.0,0.0,0.0,0.0,698,0.0,0.0,0.0,0.0,0.0,0.0
356.0,711,43.19760900140647,813.9045575824167,0.0,30.523805674817513,725,105.89896551724138,1271.6650104111686,0.0,47.22845283124523,-62.70135651583491,0.0
357.0,703,786.2699146514937,3386.822735247219,0.0,127.73643873586342,698,1143.9953438395416,4035.062139805398,0.0,152.7293543843968,-357.725429188048,0.0
358.0,721,3258.007281553398,6281.7686224976605,0.0,233.94528867908477,699,3229.051859799714,6261.76577804602,0.0,236.84173336933455,28.955421753684277,0.0
359.0,685,7483.809124087591,7677.509735282109,0.0,293.3425683179558,697,7355.9777618364415,7674.186553899518,0.0,290.68054335326514,127.83136225114959,0.0
